date,plan_energy_kwh,used_plan_energy_kwh,emergency_energy_kwh,charge_energy_kwh,discharge_energy_kwh,curtail_energy_kwh,storage_start_kwh,storage_end_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,forecast_mae_kwh,max_balance_residual_kwh,gate_count,control_projection_kwh
2025-02-11,93573.92102495709,79394.16154356656,64.283437135812,21451.529203907274,17375.73865516489,162.05729900000017,6000.0,6000.0,67131.65665496487,0.0,290.78085940715494,67422.43751437202,49.37051601448232,1.1368683772161603e-13,0,3.410605131648481e-13
2025-02-12,93814.96969344706,79266.18543774301,144.510129626991,21499.999999999996,17415.0,58.959433999999874,6000.0,6000.0,66972.59201756398,0.0,620.7487597084487,67593.34077727243,46.554766198233935,1.1368683772161603e-13,0,0.0
2025-02-13,88959.75049040522,75546.82058145772,71.95570078153457,21290.02069389102,17244.916762051726,244.19333400000005,6000.0,6000.0,61416.15865680554,0.0,352.36758505607384,61768.52624186162,41.785943052090296,1.1368683772161603e-13,0,0.0
2025-02-14,55794.85820640861,41010.632537010635,0.0,17052.889126934977,13812.840192817332,7968.7817862230195,6000.0,6000.000000000002,27052.206281226092,0.0,0.0,27052.206281226092,100.21498451065112,1.1368683772161603e-13,0,13.865266048143091
2025-02-15,55703.186985322114,41909.617770293655,0.0,17086.169414342494,13839.797225617418,9383.154482771944,6000.000000000002,6000.000000000001,26639.08648162663,0.0,0.0,26639.08648162663,113.25882761512239,1.1368683772161603e-13,0,0.0
2025-02-16,92884.49113235912,79273.11476746737,219.80349956922464,21499.999999999996,17414.999999999996,30.539167000000134,6000.000000000001,6000.000000000005,66236.92035278938,0.0,1032.1886763668479,67269.10902915623,50.521260517793685,1.1368683772161603e-13,0,0.0
2025-02-17,92763.29169874845,75390.45818120675,357.8369958487203,21489.566101344506,17406.548542089047,481.4144500000002,6000.000000000005,6000.0,64733.80921763806,0.0,1679.475285995015,66413.28450363307,80.18680830580755,1.1368683772161603e-13,0,7.958078640513122e-13
2025-02-18,83250.2471910665,75861.91277453303,531.9464410666234,22000.0,17820.0,122.47143400000004,6000.0,6000.000000000003,56900.043571310045,0.0,2135.2520751807533,59035.2956464908,40.239292295353295,1.1368683772161603e-13,0,0.0
2025-02-19,85258.4870658741,76929.94192928442,336.39168964191003,22209.27905424386,17989.51603393753,167.24321600000007,6000.000000000003,6000.0,58781.89530935994,0.0,1436.7317339531137,60218.627043313056,24.788521530636675,1.1368683772161603e-13,0,0.0
2025-02-20,88624.68257002578,75356.16607638722,165.82072012005358,21773.88725074021,17636.848673099572,391.8144840000002,6000.0,6000.000000000001,61415.64196897925,0.0,732.5775784719988,62148.21954745125,47.508405327391316,1.1368683772161603e-13,0,0.0
2025-02-21,51684.33961758738,37382.49278530249,0.0,18810.544815858448,15236.54130084535,8248.227238012694,6000.000000000001,6000.0,24523.612828462523,0.0,0.0,24523.612828462523,103.09862140016769,1.1368683772161603e-13,0,80.1915220538168
2025-02-22,51864.92886332124,38614.334056531625,23.365295731820993,17492.242179094577,14168.716165066613,7469.410453538754,6000.0,6000.0,24675.287630280014,0.0,46.94087912522838,24722.228509405242,97.53588691835388,1.1368683772161603e-13,0,44.26560691227906
2025-02-23,86203.16182071516,75684.0567231981,330.7757053815936,21162.238495366662,17141.413181247,462.1534330000004,6000.0,6000.0,59657.4507557694,0.0,1510.8463343320973,61168.2970901015,39.484101868025746,1.1368683772161603e-13,0,0.0
2025-02-24,82801.14570225941,72729.28692590099,289.58156392322064,20777.129657542602,16829.47502260951,868.1802389904504,6000.0,6000.000000000001,57156.92177127216,0.0,1348.885737529507,58505.80750880166,51.899214366116496,1.1368683772161603e-13,0,6.821210263296962e-13
