model,date,release_time,kind,objective_yuan,residual,milp,mip_gap,latest_source_date,scenario_count
Q3,2025-07-14,18:00,selected,30699.61211118257,7.275957614183426e-12,False,0.0,2025-07-10,8
Q3,2025-07-15,00:00,selected,77425.15246052976,5.093170329928398e-11,False,0.0,2025-07-07,8
Q3,2025-07-15,06:00,keep,55898.60190109517,7.275957614183426e-12,False,0.0,2025-07-10,8
Q3,2025-07-15,06:00,selected,55898.60190109517,7.275957614183426e-12,False,0.0,2025-07-10,8
Q3,2025-07-15,12:00,keep,50687.46102331655,1.4551915228366852e-11,False,0.0,2025-07-10,8
Q3,2025-07-15,12:00,selected,50544.56218743976,1.4551915228366852e-11,False,0.0,2025-07-10,8
Q3,2025-07-15,18:00,keep,30297.560860868198,1.0913936421275139e-11,False,0.0,2025-07-10,8
Q3,2025-07-15,18:00,selected,30188.862770680273,7.275957614183426e-12,False,0.0,2025-07-10,8
Q3,2025-07-16,00:00,selected,75790.74110729672,5.820766091346741e-11,False,0.0,2025-07-07,8
Q3,2025-07-16,06:00,keep,55370.447651781535,7.275957614183426e-12,False,0.0,2025-07-10,8
Q3,2025-07-16,06:00,selected,55355.51744929957,7.275957614183426e-12,False,0.0,2025-07-10,8
Q3,2025-07-16,12:00,keep,50808.91409350184,7.275957614183426e-12,False,0.0,2025-07-15,8
Q3,2025-07-16,12:00,selected,50433.06044235041,2.1827872842550278e-11,False,0.0,2025-07-15,8
Q3,2025-07-16,18:00,keep,30752.465569606247,7.275957614183426e-12,False,0.0,2025-07-10,8
Q3,2025-07-16,18:00,selected,30701.35422604583,7.275957614183426e-12,False,0.0,2025-07-10,8
Q3,2025-07-17,00:00,selected,73814.30145481424,5.275069270282984e-11,False,0.0,2025-07-16,8
Q3,2025-07-17,06:00,keep,58940.33701319225,1.4551915228366852e-11,False,0.0,2025-07-10,8
Q3,2025-07-17,06:00,selected,57130.536295964615,1.4551915228366852e-11,False,0.0,2025-07-10,8
Q3,2025-07-17,12:00,keep,51697.15005791509,1.4551915228366852e-11,False,0.0,2025-07-16,8
Q3,2025-07-17,12:00,selected,50118.06710006324,2.9103830456733704e-11,False,0.0,2025-07-16,8
Q3,2025-07-17,18:00,keep,30318.05483537464,3.637978807091713e-12,False,0.0,2025-07-16,8
Q3,2025-07-17,18:00,selected,30154.366629035223,7.275957614183426e-12,False,0.0,2025-07-16,8
Q3,2025-07-18,00:00,selected,62051.42177093396,3.637978807091713e-11,False,0.0,2025-07-16,8
Q3,2025-07-18,06:00,keep,42845.767378958335,0.0,False,0.0,2025-07-10,8
Q3,2025-07-18,06:00,selected,42845.767378958335,0.0,False,0.0,2025-07-10,8
Q3,2025-07-18,12:00,keep,39322.59328471505,1.4551915228366852e-11,False,0.0,2025-07-16,8
Q3,2025-07-18,12:00,selected,39322.59328471505,1.4551915228366852e-11,False,0.0,2025-07-16,8
Q3,2025-07-18,18:00,keep,23760.998918320896,3.637978807091713e-12,False,0.0,2025-07-16,8
Q3,2025-07-18,18:00,selected,23760.998918320896,3.637978807091713e-12,False,0.0,2025-07-16,8
Q3,2025-07-19,00:00,selected,57405.905012791976,1.4551915228366852e-11,False,0.0,2025-07-18,8
Q3,2025-07-19,06:00,keep,43233.672886591354,1.8189894035458565e-12,False,0.0,2025-07-10,8
Q3,2025-07-19,06:00,selected,43233.672886591354,1.8189894035458565e-12,False,0.0,2025-07-10,8
Q3,2025-07-19,12:00,keep,40689.76449147898,9.094947017729282e-13,False,0.0,2025-07-16,8
Q3,2025-07-19,12:00,selected,40689.76449147898,9.094947017729282e-13,False,0.0,2025-07-16,8
Q3,2025-07-19,18:00,keep,23925.86810461009,0.0,False,0.0,2025-07-16,8
Q3,2025-07-19,18:00,selected,23925.86810461009,0.0,False,0.0,2025-07-16,8
Q3,2025-07-20,00:00,selected,75156.10637464651,2.9103830456733704e-11,False,0.0,2025-07-19,8
Q3,2025-07-20,06:00,keep,58321.098452517195,7.275957614183426e-12,False,0.0,2025-07-19,8
Q3,2025-07-20,06:00,selected,58321.098452517195,7.275957614183426e-12,False,0.0,2025-07-19,8
Q3,2025-07-20,12:00,keep,51765.777473678565,7.275957614183426e-12,False,0.0,2025-07-16,8
Q3,2025-07-20,12:00,selected,51702.96977625548,7.275957614183426e-12,False,0.0,2025-07-16,8
Q3,2025-07-20,18:00,keep,29761.662904285782,3.637978807091713e-12,False,0.0,2025-07-19,8
Q3,2025-07-20,18:00,selected,29670.64339841294,3.637978807091713e-12,False,0.0,2025-07-19,8
Q3,2025-07-21,00:00,selected,76159.99786413129,1.8189894035458565e-11,False,0.0,2025-07-19,8
Q3,2025-07-21,06:00,keep,59118.48770912207,7.275957614183426e-12,False,0.0,2025-07-19,8
Q3,2025-07-21,06:00,selected,59019.45379759801,7.275957614183426e-12,False,0.0,2025-07-19,8
Q3,2025-07-21,12:00,keep,53606.07926964129,1.4551915228366852e-11,False,0.0,2025-07-16,8
Q3,2025-07-21,12:00,selected,53474.1975220984,2.1827872842550278e-11,False,0.0,2025-07-16,8
Q3,2025-07-21,18:00,keep,30278.44393066826,0.0,False,0.0,2025-07-19,8
Q3,2025-07-21,18:00,selected,29889.473002551007,7.275957614183426e-12,False,0.0,2025-07-19,8
Q3,2025-07-22,00:00,selected,73426.13226628698,1.3869794202037156e-11,False,0.0,2025-07-19,8
Q3,2025-07-22,06:00,keep,62637.58925998283,1.4551915228366852e-11,False,0.0,2025-07-19,8
Q3,2025-07-22,06:00,selected,61660.32232575172,1.8189894035458565e-11,False,0.0,2025-07-19,8
Q3,2025-07-22,12:00,keep,53467.03394785166,7.275957614183426e-12,False,0.0,2025-07-21,8
Q3,2025-07-22,12:00,selected,51062.744381088516,1.4551915228366852e-11,False,0.0,2025-07-21,8
Q3,2025-07-22,18:00,keep,30414.641589268227,1.1254996934439987e-11,False,0.0,2025-07-21,8
Q3,2025-07-22,18:00,selected,30276.542300208657,3.637978807091713e-12,False,0.0,2025-07-21,8
Q3,2025-07-23,00:00,selected,81951.31481706224,4.3655745685100555e-11,False,0.0,2025-07-19,8
Q3,2025-07-23,06:00,keep,63919.41223951942,4.547473508864641e-13,False,0.0,2025-07-22,8
Q3,2025-07-23,06:00,selected,63919.41223951942,4.547473508864641e-13,False,0.0,2025-07-22,8
Q3,2025-07-23,12:00,keep,55775.61212872242,7.275957614183426e-12,False,0.0,2025-07-21,8
Q3,2025-07-23,12:00,selected,55715.03221254615,1.0231815394945443e-11,False,0.0,2025-07-21,8
Q3,2025-07-23,18:00,keep,30205.38915567081,7.275957614183426e-12,False,0.0,2025-07-21,8
Q3,2025-07-23,18:00,selected,29926.132515634246,3.637978807091713e-12,False,0.0,2025-07-21,8
Q3,2025-07-24,00:00,selected,82246.57902795842,2.9103830456733704e-11,False,0.0,2025-07-19,8
Q3,2025-07-24,06:00,keep,64658.548035393054,1.4551915228366852e-11,False,0.0,2025-07-23,8
Q3,2025-07-24,06:00,selected,64615.983852938254,7.275957614183426e-12,False,0.0,2025-07-23,8
Q3,2025-07-24,12:00,keep,56024.46973320154,2.1827872842550278e-11,False,0.0,2025-07-23,8
Q3,2025-07-24,12:00,selected,55793.3492788193,2.9103830456733704e-11,False,0.0,2025-07-23,8
Q3,2025-07-24,18:00,keep,30731.011022139057,6.59383658785373e-12,False,0.0,2025-07-21,8
Q3,2025-07-24,18:00,selected,30549.19207124846,3.637978807091713e-12,False,0.0,2025-07-21,8
Q3,2025-07-25,00:00,selected,50008.989252999665,1.7280399333685637e-11,False,0.0,2025-07-19,8
Q3,2025-07-25,06:00,keep,38423.503082562194,4.547473508864641e-13,False,0.0,2025-07-23,8
Q3,2025-07-25,06:00,selected,38281.339991523346,3.637978807091713e-12,False,0.0,2025-07-23,8
Q3,2025-07-25,12:00,keep,34867.09239927857,1.0913936421275139e-11,False,0.0,2025-07-24,8
Q3,2025-07-25,12:00,selected,34223.80346223927,7.275957614183426e-12,False,0.0,2025-07-24,8
Q3,2025-07-25,18:00,keep,23524.12959729226,1.4210854715202004e-14,False,0.0,2025-07-24,8
Q3,2025-07-25,18:00,selected,23524.12959729226,1.4210854715202004e-14,False,0.0,2025-07-24,8
Q3,2025-07-26,00:00,selected,53321.17373084428,7.275957614183426e-12,False,0.0,2025-07-19,8
Q3,2025-07-26,06:00,keep,38325.083180887785,1.3642420526593924e-12,False,0.0,2025-07-25,8
Q3,2025-07-26,06:00,selected,38325.083180887785,1.3642420526593924e-12,False,0.0,2025-07-25,8
Q3,2025-07-26,12:00,keep,33693.01244742912,3.637978807091713e-12,False,0.0,2025-07-24,8
Q3,2025-07-26,12:00,selected,33693.01244742912,3.637978807091713e-12,False,0.0,2025-07-24,8
Q3,2025-07-26,18:00,keep,22890.58001885765,0.0,False,0.0,2025-07-24,8
Q3,2025-07-26,18:00,selected,22890.58001885765,0.0,False,0.0,2025-07-24,8
Q3,2025-07-27,00:00,selected,74820.14352880727,2.1827872842550278e-11,False,0.0,2025-07-19,8
Q3,2025-07-27,06:00,keep,58923.970108780726,2.955857780762017e-11,False,0.0,2025-07-25,8
Q3,2025-07-27,06:00,selected,58740.88321397063,2.5011104298755527e-11,False,0.0,2025-07-25,8
Q3,2025-07-27,12:00,keep,50545.09882119808,2.1827872842550278e-11,False,0.0,2025-07-24,8
Q3,2025-07-27,12:00,selected,49887.32936552477,4.3655745685100555e-11,False,0.0,2025-07-24,8
Q3,2025-07-27,18:00,keep,30014.541379276412,1.0913936421275139e-11,False,0.0,2025-07-24,8
Q3,2025-07-27,18:00,selected,29715.336552452387,3.637978807091713e-12,False,0.0,2025-07-24,8
Q3,2025-07-28,00:00,selected,77559.9652421271,5.820766091346741e-11,False,0.0,2025-07-19,8
Q3,2025-07-28,06:00,keep,63613.90972308912,1.4551915228366852e-11,False,0.0,2025-07-25,8
Q3,2025-07-28,06:00,selected,62532.88242893425,1.7280399333685637e-11,False,0.0,2025-07-25,8
Q3,2025-07-28,12:00,keep,53985.658323212294,1.4551915228366852e-11,False,0.0,2025-07-24,8
Q3,2025-07-28,12:00,selected,52566.82923804159,1.4551915228366852e-11,False,0.0,2025-07-24,8
Q3,2025-07-28,18:00,keep,29574.69533393459,1.0913936421275139e-11,False,0.0,2025-07-24,8
Q3,2025-07-28,18:00,selected,29344.30025758563,7.275957614183426e-12,False,0.0,2025-07-24,8
Q3,2025-07-29,00:00,selected,79127.05209221593,4.3655745685100555e-11,False,0.0,2025-07-19,8
Q3,2025-07-29,06:00,keep,60120.810053860594,1.4551915228366852e-11,False,0.0,2025-07-25,8
Q3,2025-07-29,06:00,selected,58470.07925936267,1.4551915228366852e-11,False,0.0,2025-07-25,8
Q3,2025-07-29,12:00,keep,50112.868633087746,7.275957614183426e-12,False,0.0,2025-07-24,8
Q3,2025-07-29,12:00,selected,48868.60187748326,2.9103830456733704e-11,False,0.0,2025-07-24,8
Q3,2025-07-29,18:00,keep,29275.167499007184,3.637978807091713e-12,False,0.0,2025-07-28,8
Q3,2025-07-29,18:00,selected,29235.126936218127,3.979039320256561e-12,False,0.0,2025-07-28,8
Q3,2025-07-30,00:00,selected,73716.78467193022,5.820766091346741e-11,False,0.0,2025-07-19,8
Q3,2025-07-30,06:00,keep,58358.187192851896,1.4551915228366852e-11,False,0.0,2025-07-25,8
Q3,2025-07-30,06:00,selected,56484.05851041932,1.1823431123048067e-11,False,0.0,2025-07-25,8
Q3,2025-07-30,12:00,keep,47944.87732435304,1.4551915228366852e-11,False,0.0,2025-07-24,8
Q3,2025-07-30,12:00,selected,47688.182235978646,2.1827872842550278e-11,False,0.0,2025-07-24,8
Q3,2025-07-30,18:00,keep,28980.806055038953,3.637978807091713e-12,False,0.0,2025-07-29,8
Q3,2025-07-30,18:00,selected,28929.911044264292,7.275957614183426e-12,False,0.0,2025-07-29,8
Q3,2025-07-31,00:00,selected,77293.58905543001,5.820766091346741e-11,False,0.0,2025-07-30,8
Q3,2025-07-31,06:00,keep,55072.05530241474,1.4551915228366852e-11,False,0.0,2025-07-25,8
Q3,2025-07-31,06:00,selected,54919.63812317163,1.0800249583553523e-11,False,0.0,2025-07-25,8
Q3,2025-07-31,12:00,keep,47475.0477075156,9.094947017729282e-13,False,0.0,2025-07-24,8
Q3,2025-07-31,12:00,selected,47246.76891382229,7.275957614183426e-12,False,0.0,2025-07-24,8
Q3,2025-07-31,18:00,keep,29053.6253683759,3.637978807091713e-12,False,0.0,2025-07-29,8
Q3,2025-07-31,18:00,selected,29053.6253683759,3.637978807091713e-12,False,0.0,2025-07-29,8
Q3,2025-08-01,00:00,selected,51350.99763481286,4.3655745685100555e-11,False,0.0,2025-07-30,8
Q3,2025-08-01,06:00,keep,36275.92090903412,9.094947017729282e-13,False,0.0,2025-07-25,8
Q3,2025-08-01,06:00,selected,36275.92090903412,9.094947017729282e-13,False,0.0,2025-07-25,8
Q3,2025-08-01,12:00,keep,34282.434493269284,9.094947017729282e-13,False,0.0,2025-07-24,8
Q3,2025-08-01,12:00,selected,34282.434493269284,9.094947017729282e-13,False,0.0,2025-07-24,8
Q3,2025-08-01,18:00,keep,22592.58707529736,9.094947017729282e-13,False,0.0,2025-07-29,8
Q3,2025-08-01,18:00,selected,22592.58707529736,9.094947017729282e-13,False,0.0,2025-07-29,8
Q3,2025-08-02,00:00,selected,56596.84369204722,2.1827872842550278e-11,False,0.0,2025-07-30,8
Q3,2025-08-02,06:00,keep,38991.51060427522,9.094947017729282e-13,False,0.0,2025-07-25,8
Q3,2025-08-02,06:00,selected,38991.51060427522,9.094947017729282e-13,False,0.0,2025-07-25,8
Q3,2025-08-02,12:00,keep,36669.76132361801,9.094947017729282e-13,False,0.0,2025-07-24,8
Q3,2025-08-02,12:00,selected,36669.76132361801,9.094947017729282e-13,False,0.0,2025-07-24,8
Q3,2025-08-02,18:00,keep,22575.0139374002,0.0,False,0.0,2025-07-29,8
Q3,2025-08-02,18:00,selected,22575.0139374002,0.0,False,0.0,2025-07-29,8
Q3,2025-08-03,00:00,selected,68292.09927195315,2.1827872842550278e-11,False,0.0,2025-08-02,8
Q3,2025-08-03,06:00,keep,50289.432386021006,7.275957614183426e-12,False,0.0,2025-07-25,8
Q3,2025-08-03,06:00,selected,49749.67395776173,1.4551915228366852e-11,False,0.0,2025-07-25,8
Q3,2025-08-03,12:00,keep,45239.30584089734,7.275957614183426e-12,False,0.0,2025-08-02,8
Q3,2025-08-03,12:00,selected,43555.800202363374,2.842170943040401e-14,False,0.0,2025-08-02,8
Q3,2025-08-03,18:00,keep,29037.238513195534,1.0913936421275139e-11,False,0.0,2025-07-29,8
Q3,2025-08-03,18:00,selected,28846.723258775808,3.637978807091713e-12,False,0.0,2025-07-29,8
Q3,2025-08-04,00:00,selected,72954.5906963541,1.1641532182693481e-10,False,0.0,2025-08-02,8
Q3,2025-08-04,06:00,keep,52078.95354683759,4.547473508864641e-13,False,0.0,2025-07-25,8
Q3,2025-08-04,06:00,selected,51922.8857177799,7.275957614183426e-12,False,0.0,2025-07-25,8
Q3,2025-08-04,12:00,keep,47073.22223075359,1.4210854715202004e-12,False,0.0,2025-08-02,8
Q3,2025-08-04,12:00,selected,46812.58820655771,9.094947017729282e-13,False,0.0,2025-08-02,8
Q3,2025-08-04,18:00,keep,29327.73560831146,4.774847184307873e-12,False,0.0,2025-07-29,8
Q3,2025-08-04,18:00,selected,29292.79424176478,7.275957614183426e-12,False,0.0,2025-07-29,8
Q3,2025-08-05,00:00,selected,73552.47439266555,8.731149137020111e-11,False,0.0,2025-08-02,8
Q3,2025-08-05,06:00,keep,51833.32586627473,7.105427357601002e-15,False,0.0,2025-07-25,8
Q3,2025-08-05,06:00,selected,51833.32586627473,7.105427357601002e-15,False,0.0,2025-07-25,8
Q3,2025-08-05,12:00,keep,46565.142416765404,9.094947017729282e-13,False,0.0,2025-08-02,8
Q3,2025-08-05,12:00,selected,46565.142416765404,9.094947017729282e-13,False,0.0,2025-08-02,8
Q3,2025-08-05,18:00,keep,29842.338131757493,3.637978807091713e-12,False,0.0,2025-07-29,8
Q3,2025-08-05,18:00,selected,29842.338131757493,3.637978807091713e-12,False,0.0,2025-07-29,8
Q3,2025-08-06,00:00,selected,80300.35746897255,4.3655745685100555e-11,False,0.0,2025-08-02,8
Q3,2025-08-06,06:00,keep,58599.30624540498,9.094947017729282e-13,False,0.0,2025-07-25,8
Q3,2025-08-06,06:00,selected,58599.30624540498,9.094947017729282e-13,False,0.0,2025-07-25,8
Q3,2025-08-06,12:00,keep,54582.44802458566,7.275957614183426e-12,False,0.0,2025-08-02,8
Q3,2025-08-06,12:00,selected,54582.44802458566,7.275957614183426e-12,False,0.0,2025-08-02,8
Q3,2025-08-06,18:00,keep,29498.850305702654,4.490630090003833e-12,False,0.0,2025-07-29,8
Q3,2025-08-06,18:00,selected,29498.850305702654,4.490630090003833e-12,False,0.0,2025-07-29,8
Q3,2025-08-07,00:00,selected,80562.45970199548,2.9103830456733704e-11,False,0.0,2025-08-06,8
Q3,2025-08-07,06:00,keep,57388.01866271128,7.275957614183426e-12,False,0.0,2025-07-25,8
Q3,2025-08-07,06:00,selected,57360.287811705966,8.924416761146858e-12,False,0.0,2025-07-25,8
Q3,2025-08-07,12:00,keep,48975.52490700394,8.071765478234738e-12,False,0.0,2025-08-02,8
Q3,2025-08-07,12:00,selected,48971.399094180466,1.34718902700115e-11,False,0.0,2025-08-02,8
Q3,2025-08-07,18:00,keep,29205.246529794702,3.637978807091713e-12,False,0.0,2025-08-06,8
Q3,2025-08-07,18:00,selected,29205.246529794702,3.637978807091713e-12,False,0.0,2025-08-06,8
Q3,2025-08-08,00:00,selected,45842.698091161394,1.9483081814541947e-11,False,0.0,2025-08-07,8
Q3,2025-08-08,06:00,keep,34465.32606933835,9.094947017729282e-13,False,0.0,2025-07-25,8
Q3,2025-08-08,06:00,selected,34465.32606933835,9.094947017729282e-13,False,0.0,2025-07-25,8
Q3,2025-08-08,12:00,keep,32155.416717660708,9.094947017729282e-13,False,0.0,2025-08-02,8
Q3,2025-08-08,12:00,selected,32155.416717660708,9.094947017729282e-13,False,0.0,2025-08-02,8
Q3,2025-08-08,18:00,keep,23058.857575730406,3.637978807091713e-12,False,0.0,2025-08-06,8
Q3,2025-08-08,18:00,selected,23058.857575730406,3.637978807091713e-12,False,0.0,2025-08-06,8
Q3,2025-08-09,00:00,selected,46127.87434439884,1.4551915228366852e-11,False,0.0,2025-08-07,8
Q3,2025-08-09,06:00,keep,34951.44382281275,9.094947017729282e-13,False,0.0,2025-07-25,8
Q3,2025-08-09,06:00,selected,34951.44382281275,9.094947017729282e-13,False,0.0,2025-07-25,8
Q3,2025-08-09,12:00,keep,33083.02472332408,9.094947017729282e-13,False,0.0,2025-08-02,8
Q3,2025-08-09,12:00,selected,33083.02472332408,9.094947017729282e-13,False,0.0,2025-08-02,8
Q3,2025-08-09,18:00,keep,23248.778461349924,7.275957614183426e-12,False,0.0,2025-08-06,8
Q3,2025-08-09,18:00,selected,23248.778461349924,7.275957614183426e-12,False,0.0,2025-08-06,8
Q3,2025-08-10,00:00,selected,73678.20742863907,2.1827872842550278e-11,False,0.0,2025-08-07,8
Q3,2025-08-10,06:00,keep,56534.71711452904,5.684341886080802e-14,False,0.0,2025-08-04,8
Q3,2025-08-10,06:00,selected,56473.27147921515,7.275957614183426e-12,False,0.0,2025-08-04,8
Q3,2025-08-10,12:00,keep,52171.23793993488,9.094947017729282e-13,False,0.0,2025-08-02,8
Q3,2025-08-10,12:00,selected,52171.23793993488,9.094947017729282e-13,False,0.0,2025-08-02,8
Q3,2025-08-10,18:00,keep,30394.18476880424,3.637978807091713e-12,False,0.0,2025-08-06,8
Q3,2025-08-10,18:00,selected,30394.18476880424,3.637978807091713e-12,False,0.0,2025-08-06,8
Q3,2025-08-11,00:00,selected,70922.4535288154,4.3655745685100555e-11,False,0.0,2025-08-07,8
Q3,2025-08-11,06:00,keep,53529.30854104119,9.094947017729282e-13,False,0.0,2025-08-04,8
Q3,2025-08-11,06:00,selected,53529.30854104119,9.094947017729282e-13,False,0.0,2025-08-04,8
Q3,2025-08-11,12:00,keep,47313.35878519853,9.094947017729282e-13,False,0.0,2025-08-02,8
Q3,2025-08-11,12:00,selected,47313.35878519853,9.094947017729282e-13,False,0.0,2025-08-02,8
Q3,2025-08-11,18:00,keep,30007.411055378805,3.637978807091713e-12,False,0.0,2025-08-06,8
Q3,2025-08-11,18:00,selected,30007.411055378805,3.637978807091713e-12,False,0.0,2025-08-06,8
Q3,2025-08-12,00:00,selected,77647.9940052366,2.1827872842550278e-11,False,0.0,2025-08-07,8
Q3,2025-08-12,06:00,keep,60095.53608261475,1.6839862837514374e-12,False,0.0,2025-08-04,8
Q3,2025-08-12,06:00,selected,60095.53608261475,1.6839862837514374e-12,False,0.0,2025-08-04,8
Q3,2025-08-12,12:00,keep,53893.47619946173,4.547473508864641e-13,False,0.0,2025-08-02,8
Q3,2025-08-12,12:00,selected,53893.47619946173,4.547473508864641e-13,False,0.0,2025-08-02,8
Q3,2025-08-12,18:00,keep,30554.726256293685,9.094947017729282e-13,False,0.0,2025-08-06,8
Q3,2025-08-12,18:00,selected,30554.726256293685,9.094947017729282e-13,False,0.0,2025-08-06,8
Q3,2025-08-13,00:00,selected,71302.65987885931,2.9103830456733704e-11,False,0.0,2025-08-07,8
Q3,2025-08-13,06:00,keep,53104.154051075304,9.094947017729282e-13,False,0.0,2025-08-04,8
Q3,2025-08-13,06:00,selected,53104.154051075304,9.094947017729282e-13,False,0.0,2025-08-04,8
Q3,2025-08-13,12:00,keep,47172.14996244727,9.094947017729282e-13,False,0.0,2025-08-02,8
Q3,2025-08-13,12:00,selected,47172.14996244727,9.094947017729282e-13,False,0.0,2025-08-02,8
Q3,2025-08-13,18:00,keep,30278.600003436142,9.094947017729282e-13,False,0.0,2025-08-06,8
Q3,2025-08-13,18:00,selected,30278.600003436142,9.094947017729282e-13,False,0.0,2025-08-06,8
Q3,2025-08-14,00:00,selected,73261.53400301053,1.0459189070388675e-11,False,0.0,2025-08-07,8
Q3,2025-08-14,06:00,keep,55725.769469434425,2.2737367544323206e-13,False,0.0,2025-07-25,8
Q3,2025-08-14,06:00,selected,55725.769469434425,2.2737367544323206e-13,False,0.0,2025-07-25,8
Q3,2025-08-14,12:00,keep,50231.60149697765,4.547473508864641e-13,False,0.0,2025-08-13,8
Q3,2025-08-14,12:00,selected,50231.60149697765,4.547473508864641e-13,False,0.0,2025-08-13,8
Q3,2025-08-14,18:00,keep,30599.638384324437,1.0381029369455064e-11,False,0.0,2025-08-13,8
Q3,2025-08-14,18:00,selected,30599.638384324437,1.0381029369455064e-11,False,0.0,2025-08-13,8
Q3,2025-08-15,00:00,selected,49834.2365663783,2.1827872842550278e-11,False,0.0,2025-08-07,8
Q3,2025-08-15,06:00,keep,37548.73530388847,9.094947017729282e-13,False,0.0,2025-08-13,8
Q3,2025-08-15,06:00,selected,37548.73530388847,9.094947017729282e-13,False,0.0,2025-08-13,8
Q3,2025-08-15,12:00,keep,35539.23266869644,2.2737367544323206e-13,False,0.0,2025-08-13,8
Q3,2025-08-15,12:00,selected,35539.23266869644,2.2737367544323206e-13,False,0.0,2025-08-13,8
Q3,2025-08-15,18:00,keep,22778.021429901703,0.0,False,0.0,2025-08-14,8
Q3,2025-08-15,18:00,selected,22778.021429901703,0.0,False,0.0,2025-08-14,8
Q3,2025-08-16,00:00,selected,49247.37572008731,7.275957614183426e-12,False,0.0,2025-08-07,8
Q3,2025-08-16,06:00,keep,38356.002714767565,9.094947017729282e-13,False,0.0,2025-08-13,8
Q3,2025-08-16,06:00,selected,38356.002714767565,9.094947017729282e-13,False,0.0,2025-08-13,8
Q3,2025-08-16,12:00,keep,36772.95472368478,9.094947017729282e-13,False,0.0,2025-08-13,8
Q3,2025-08-16,12:00,selected,36772.95472368478,9.094947017729282e-13,False,0.0,2025-08-13,8
Q3,2025-08-16,18:00,keep,22990.764093471284,9.094947017729282e-13,False,0.0,2025-08-14,8
Q3,2025-08-16,18:00,selected,22990.764093471284,9.094947017729282e-13,False,0.0,2025-08-14,8
Q3,2025-08-17,00:00,selected,75202.8864628009,2.9103830456733704e-11,False,0.0,2025-08-07,8
Q3,2025-08-17,06:00,keep,57576.33650154855,9.094947017729282e-13,False,0.0,2025-08-13,8
Q3,2025-08-17,06:00,selected,57576.33650154855,9.094947017729282e-13,False,0.0,2025-08-13,8
Q3,2025-08-17,12:00,keep,51074.176329552014,4.547473508864641e-13,False,0.0,2025-08-13,8
Q3,2025-08-17,12:00,selected,51074.176329552014,4.547473508864641e-13,False,0.0,2025-08-13,8
Q3,2025-08-17,18:00,keep,30524.034853541718,9.052314453583676e-12,False,0.0,2025-08-14,8
Q3,2025-08-17,18:00,selected,30524.034853541718,9.052314453583676e-12,False,0.0,2025-08-14,8
Q3,2025-08-18,00:00,selected,74446.47248470155,3.637978807091713e-11,False,0.0,2025-08-07,8
Q3,2025-08-18,06:00,keep,56795.27804811824,4.547473508864641e-13,False,0.0,2025-08-13,8
Q3,2025-08-18,06:00,selected,56795.27804811824,4.547473508864641e-13,False,0.0,2025-08-13,8
Q3,2025-08-18,12:00,keep,50528.467062469725,7.275957614183426e-12,False,0.0,2025-08-13,8
Q3,2025-08-18,12:00,selected,50528.467062469725,7.275957614183426e-12,False,0.0,2025-08-13,8
Q3,2025-08-18,18:00,keep,30566.116890565805,1.8189894035458565e-12,False,0.0,2025-08-17,8
Q3,2025-08-18,18:00,selected,30566.116890565805,1.8189894035458565e-12,False,0.0,2025-08-17,8
Q3,2025-08-19,00:00,selected,74655.05132356453,7.275957614183426e-12,False,0.0,2025-08-18,8
Q3,2025-08-19,06:00,keep,56591.2554027211,4.547473508864641e-13,False,0.0,2025-08-13,8
Q3,2025-08-19,06:00,selected,56591.2554027211,4.547473508864641e-13,False,0.0,2025-08-13,8
Q3,2025-08-19,12:00,keep,50472.77320772154,1.9042545318370685e-12,False,0.0,2025-08-13,8
Q3,2025-08-19,12:00,selected,50472.77320772154,1.9042545318370685e-12,False,0.0,2025-08-13,8
Q3,2025-08-19,18:00,keep,30645.964771206105,9.094947017729282e-13,False,0.0,2025-08-17,8
Q3,2025-08-19,18:00,selected,30645.964771206105,9.094947017729282e-13,False,0.0,2025-08-17,8
Q3,2025-08-20,00:00,selected,80823.84876808879,4.0745362639427185e-10,False,0.0,2025-08-19,8
Q3,2025-08-20,06:00,keep,61196.28014867456,9.094947017729282e-13,False,0.0,2025-08-13,8
Q3,2025-08-20,06:00,selected,61154.84384374671,9.094947017729282e-13,False,0.0,2025-08-13,8
Q3,2025-08-20,12:00,keep,52608.319831006665,9.094947017729282e-13,False,0.0,2025-08-13,8
Q3,2025-08-20,12:00,selected,52608.319831006665,9.094947017729282e-13,False,0.0,2025-08-13,8
Q3,2025-08-20,18:00,keep,30347.453724997646,5.5422333389287814e-12,False,0.0,2025-08-19,8
Q3,2025-08-20,18:00,selected,30347.453724997646,5.5422333389287814e-12,False,0.0,2025-08-19,8
Q3,2025-08-21,00:00,selected,77992.43920540548,1.4551915228366852e-11,False,0.0,2025-08-19,8
Q3,2025-08-21,06:00,keep,58209.46891684603,9.094947017729282e-13,False,0.0,2025-08-13,8
Q3,2025-08-21,06:00,selected,58209.46891684603,9.094947017729282e-13,False,0.0,2025-08-13,8
Q3,2025-08-21,12:00,keep,51522.734734904574,3.0127011996228248e-12,False,0.0,2025-08-13,8
Q3,2025-08-21,12:00,selected,51522.734734904574,3.0127011996228248e-12,False,0.0,2025-08-13,8
Q3,2025-08-21,18:00,keep,30151.027087160743,3.879563337250147e-12,False,0.0,2025-08-19,8
Q3,2025-08-21,18:00,selected,30151.027087160743,3.879563337250147e-12,False,0.0,2025-08-19,8
Q3,2025-08-22,00:00,selected,47230.31354525473,2.9103830456733704e-11,False,0.0,2025-08-19,8
