date,plan_energy_kwh,used_plan_energy_kwh,emergency_energy_kwh,charge_energy_kwh,discharge_energy_kwh,curtail_energy_kwh,storage_start_kwh,storage_end_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,forecast_mae_kwh,max_balance_residual_kwh,gate_count
2025-07-25,87574.063994,49692.213392,0.000000,11347.593151,9191.550452,21030.851129,10800.000000,10800.000000,49137.790693,0.000000,0.000000,49137.790693,108.648965,0.000000,0
2025-07-26,87621.945899,50323.049394,0.000000,13295.970029,10769.735724,19327.723523,10800.000000,10800.000000,50333.730310,0.000000,0.000000,50333.730310,85.637515,0.000000,0
2025-07-27,86783.336952,78839.444176,0.000000,22575.269963,18285.968670,864.953084,10800.000000,10800.000000,63467.968807,0.000000,0.000000,63467.968807,75.478428,0.000000,0
2025-07-28,87093.493566,82774.751887,0.000000,24437.736781,19794.566793,176.704665,10800.000000,10800.000000,64284.076778,0.000000,0.000000,64284.076778,69.114340,0.000000,0
2025-07-29,87243.708627,81052.375223,50.655608,23293.129103,18867.434574,608.090350,10800.000000,10800.000000,63782.263449,0.000000,434.329838,64216.593287,49.953676,0.000000,0
2025-07-30,87348.300744,80144.498954,0.000000,22807.458703,18474.041550,1707.827750,10800.000000,10800.000000,64461.335782,0.000000,0.000000,64461.335782,59.027143,0.000000,0
2025-07-31,87406.723860,79924.739940,0.194244,23088.912796,18702.019365,843.044483,10800.000000,10800.000000,63660.316844,0.000000,1.609800,63661.926644,41.693843,0.000000,0
2025-08-01,87536.856834,48671.662710,0.000000,9603.216632,7778.605472,25595.691884,10800.000000,10800.000000,49219.436217,0.000000,0.000000,49219.436217,148.209978,0.000000,0
2025-08-02,87693.782185,48627.762175,0.000000,10588.725432,8576.867600,25688.879411,10800.000000,10800.000000,48375.680524,0.000000,0.000000,48375.680524,139.670717,0.000000,0
2025-08-03,87272.213560,72574.066699,75.856524,17918.995919,14514.386694,6405.834014,10800.000000,10800.000000,61505.679405,0.000000,633.563517,62139.242922,107.477658,0.000000,0
2025-08-04,87586.321232,73593.258623,0.000000,18681.034063,15131.637591,4628.207066,10800.000000,10800.000000,62349.827171,0.000000,0.000000,62349.827171,82.915213,0.000000,0
2025-08-05,87682.052510,74014.098433,0.000000,20404.949567,16528.009149,4984.848284,10800.000000,10800.000000,62107.627418,0.000000,0.000000,62107.627418,84.654019,0.000000,0
2025-08-06,87161.424582,75313.812781,0.000000,18832.054018,15253.963754,3621.323250,10800.000000,10800.000000,63198.552015,0.000000,0.000000,63198.552015,66.845759,0.000000,0
2025-08-07,87144.500235,73265.842234,7.386296,20552.346856,16647.400954,5980.297379,10800.000000,10800.000000,61576.656216,0.000000,64.264466,61640.920682,85.940398,0.000000,0
2025-08-08,87335.329415,47453.675783,0.000000,12106.147975,9805.979859,29378.336417,10800.000000,10800.000000,46982.854360,0.000000,0.000000,46982.854360,178.012048,0.000000,0
2025-08-09,87570.838602,47879.146200,0.000000,12593.774535,10200.957373,26564.400038,10800.000000,10800.000000,48330.578698,0.000000,0.000000,48330.578698,149.725976,0.000000,0
2025-08-10,86840.194975,72444.708638,0.000000,18778.339590,15210.455068,3572.205069,10800.000000,10800.000000,62445.430970,0.000000,0.000000,62445.430970,61.527839,0.000000,0
2025-08-11,87028.757843,73698.554833,2.142324,22524.428150,18244.786802,4859.802479,10800.000000,10800.000000,61053.427867,0.000000,18.944574,61072.372441,69.484424,0.000000,0
2025-08-12,85877.524316,75263.129487,0.000000,18028.066479,14602.733848,4077.253201,10800.000000,10800.000000,62124.276882,0.000000,0.000000,62124.276882,54.191234,0.000000,0
2025-08-13,85735.880276,73015.739475,0.000000,18603.928448,15069.182043,3360.013626,10800.000000,10800.000000,61360.211771,0.000000,0.000000,61360.211771,56.322889,0.000000,0
2025-08-14,85825.156102,73755.802925,0.000000,21993.565939,17814.788410,3650.734410,10800.000000,10800.000000,61144.513334,0.000000,0.000000,61144.513334,64.315041,0.000000,0
2025-08-15,85668.598983,47272.363876,0.000000,10401.755466,8425.421927,28136.303453,10800.000000,10800.000000,47861.113484,0.000000,0.000000,47861.113484,162.410728,0.000000,0
2025-08-16,85870.722221,47808.453367,0.000000,11241.200188,9105.372152,28743.344965,10800.000000,10800.000000,47532.583363,0.000000,0.000000,47532.583363,161.292260,0.000000,0
2025-08-17,85418.175121,71803.303160,18.991177,19200.013630,15552.011040,5008.898134,10800.000000,10800.000000,60640.692345,0.000000,159.231116,60799.923461,68.031847,0.000000,0
2025-08-18,85481.028689,72267.388385,2.630515,20852.131321,16890.226370,3913.998334,10800.000000,10800.000000,60667.607789,0.000000,22.168662,60689.776451,62.223294,0.000000,0
2025-08-19,85377.492917,72828.291973,58.346072,19340.180406,15665.546129,4894.343715,10800.000000,10800.000000,61060.210160,0.000000,499.173192,61559.383352,61.997706,0.000000,0
2025-08-20,85009.705717,76680.467126,0.000000,23387.992944,18944.274284,1586.057399,10800.000000,10800.000000,61609.612759,0.000000,0.000000,61609.612759,44.338979,0.000000,0
2025-08-21,84406.843157,72125.803554,0.000000,18302.871351,14825.325795,2803.839516,10800.000000,10800.000000,60448.888450,0.000000,0.000000,60448.888450,46.317124,0.000000,0
2025-08-22,84381.265342,48313.429562,0.000000,10407.350142,8429.953615,25105.463636,10800.000000,10800.000000,47557.439728,0.000000,0.000000,47557.439728,128.442994,0.000000,0
2025-08-23,85039.306404,47871.630045,0.000000,12533.406239,10152.059054,22960.276709,10800.000000,10800.000000,46684.811269,0.000000,0.000000,46684.811269,118.767362,0.000000,0
2025-08-24,84049.257425,72380.507302,0.000000,19292.323565,15626.782087,4981.376344,10800.000000,10800.000000,60222.451408,0.000000,0.000000,60222.451408,60.168801,0.000000,0
2025-08-25,84004.034292,76287.890596,0.000000,20743.148056,16801.949925,1573.605451,10800.000000,10800.000000,60570.855148,0.000000,0.000000,60570.855148,47.355961,0.000000,0
2025-08-26,84306.915339,72705.324150,0.000000,22165.678001,17954.199181,2965.026950,10800.000000,10800.000000,59425.163313,0.000000,0.000000,59425.163313,48.996814,0.000000,0
2025-08-27,83656.419536,74746.598362,0.000000,22623.697774,18325.195197,2533.946920,10800.000000,10800.000000,59630.075162,0.000000,0.000000,59630.075162,44.706068,0.000000,0
2025-08-28,83241.789128,76058.488851,3.337985,21407.882144,17340.384537,1226.534246,10800.000000,10800.000000,59826.357810,0.000000,28.070788,59854.428598,56.017324,0.000000,0
2025-08-29,83160.311722,46728.083679,0.000000,11531.186050,9340.260700,21981.937980,10800.000000,10800.000000,47023.030808,0.000000,0.000000,47023.030808,113.387433,0.000000,0
2025-08-30,83296.995187,47844.151091,0.000000,10715.414957,8679.486115,27295.502415,10800.000000,10800.000000,47209.175159,0.000000,0.000000,47209.175159,141.669494,0.000000,0
2025-08-31,83244.367017,73791.872076,0.000000,21700.528489,17577.428076,3022.148585,10800.000000,10800.000000,58952.266482,0.000000,0.000000,58952.266482,41.671307,0.000000,0
2025-09-01,82381.695709,61813.648000,0.000000,16391.431740,13277.059710,5125.141433,10800.000000,10800.000000,52585.569605,0.000000,0.000000,52585.569605,110.400836,0.000000,0
2025-09-02,82156.675375,61699.638018,0.000000,19067.772698,15444.895885,4019.005359,10800.000000,10800.000000,52012.751001,0.000000,0.000000,52012.751001,107.283943,0.000000,0
2025-09-03,81845.669458,64028.392024,0.000000,17644.616445,14292.139321,5128.197652,10800.000000,10800.000000,53334.933728,0.000000,0.000000,53334.933728,94.911128,0.000000,0
2025-09-04,81667.912147,62426.949929,0.000000,19161.894966,15521.134922,4860.624332,10800.000000,10800.000000,52282.029732,0.000000,0.000000,52282.029732,105.492833,0.000000,0
2025-09-05,81349.974969,37504.785021,0.000000,9093.796386,7365.975073,28952.702041,10800.000000,10800.000000,39733.284672,0.000000,0.000000,39733.284672,209.702859,0.000000,0
2025-09-06,81635.996101,37630.868882,0.000000,9690.724670,7849.486983,28068.547496,10800.000000,10800.000000,39536.476067,0.000000,0.000000,39536.476067,204.565624,0.000000,0
2025-09-07,81498.779828,61873.981641,0.000000,19473.960666,15773.908140,3212.945495,10800.000000,10800.000000,51875.076383,0.000000,0.000000,51875.076383,92.709954,0.000000,0
2025-09-08,81128.921107,64918.135219,0.000000,18315.972993,14835.938124,2042.530818,10800.000000,10800.000000,52723.338570,0.000000,0.000000,52723.338570,77.761830,0.000000,0
2025-09-09,80852.510188,62331.160248,0.000000,18053.989998,14623.731898,5798.067884,10800.000000,10800.000000,51797.025746,0.000000,0.000000,51797.025746,99.850570,0.000000,0
2025-09-10,81040.258718,65621.272776,92.957268,22375.356077,18124.038423,146.913739,10800.000000,10800.000000,52477.396753,0.000000,489.584280,52966.981033,93.990968,0.000000,0
2025-09-11,80873.283439,62251.430336,0.000000,19975.967450,16180.533635,4959.910734,10800.000000,10800.000000,51449.510536,0.000000,0.000000,51449.510536,101.999989,0.000000,0
2025-09-12,80884.547062,38226.173008,0.000000,10889.231086,8820.277180,24605.562899,10800.000000,10800.000000,39664.791894,0.000000,0.000000,39664.791894,163.284533,0.000000,0
2025-09-13,80639.466205,38051.654161,0.000000,9517.257851,7708.978860,28236.273685,10800.000000,10800.000000,39254.312649,0.000000,0.000000,39254.312649,189.140598,0.000000,0
2025-09-14,80540.545642,65693.618504,0.000000,20341.782136,16476.843530,1729.355147,10800.000000,10800.000000,52290.565978,0.000000,0.000000,52290.565978,81.112374,0.000000,0
2025-09-15,79994.201996,62329.806061,0.000000,19328.983601,15656.476717,3590.268543,10800.000000,10800.000000,51678.606906,0.000000,0.000000,51678.606906,97.787968,0.000000,0
2025-09-16,80119.105673,66260.746985,0.000000,21545.652812,17451.978778,2675.302967,10800.000000,10800.000000,52366.671135,0.000000,0.000000,52366.671135,69.114243,0.000000,0
2025-09-17,79791.020254,64946.058998,395.173689,21953.256924,17782.138108,1209.995474,10800.000000,10800.000000,51647.477145,0.000000,2070.938526,53718.415672,75.424670,0.000000,0
2025-09-18,79002.807260,64401.961539,117.445606,21156.611639,17136.855428,1543.599817,10800.000000,10800.000000,50547.629495,0.000000,587.617278,51135.246773,71.211811,0.000000,0
2025-09-19,78884.655480,38607.302612,0.000000,10177.014766,8243.381961,20572.317490,10800.000000,10800.000000,39865.368074,0.000000,0.000000,39865.368074,112.967322,0.000000,0
2025-09-20,79255.370550,38674.246646,0.000000,11765.590530,9530.128330,20793.350713,10800.000000,10800.000000,39097.125427,0.000000,0.000000,39097.125427,125.722849,0.000000,0
2025-09-21,78462.699114,64311.904437,0.000000,18076.495119,14641.961047,2589.882884,10800.000000,10800.000000,51357.640242,0.000000,0.000000,51357.640242,68.291651,0.000000,0
2025-09-22,78114.398707,66270.376207,0.000000,20061.186861,16249.561358,1844.730818,10800.000000,10800.000000,51494.823365,0.000000,0.000000,51494.823365,62.867252,0.000000,0
2025-09-23,77730.313710,66237.265800,341.528224,21397.515376,17331.987455,396.650516,10800.000000,10800.000000,50595.889951,0.000000,1682.859319,52278.749271,77.119017,0.000000,0
2025-09-24,77420.903043,65356.436905,1089.395044,20081.983748,16266.406836,1567.029936,10800.000000,10800.000000,50674.101830,0.000000,5900.408567,56574.510397,69.858111,0.000000,0
2025-09-25,77082.815989,65431.951818,357.309010,20126.857730,16302.754762,1629.708963,10800.000000,10800.000000,50219.255773,0.000000,1954.141728,52173.397500,62.636144,0.000000,0
2025-09-26,77525.881023,38081.953964,0.000000,11435.983548,9263.146674,18214.873589,10800.000000,10800.000000,38364.110152,0.000000,0.000000,38364.110152,108.008086,0.000000,0
2025-09-27,77075.481983,39464.989399,0.000000,10779.759573,8731.605255,19615.532828,10800.000000,10800.000000,39755.181865,0.000000,0.000000,39755.181865,103.965020,0.000000,0
2025-09-28,76911.483180,66226.045701,1220.343347,20835.578331,16876.818448,0.000000,10800.000000,10800.000000,50674.173568,0.000000,6639.560943,57313.734511,89.992683,0.000000,0
2025-09-29,76963.977049,65912.240251,1055.356151,20397.255856,16521.777244,332.226185,10800.000000,10800.000000,50497.556394,0.000000,5584.629282,56082.185676,64.368983,0.000000,0
2025-09-30,77283.517258,68230.127753,1513.380395,22743.859906,18422.526524,0.000000,10800.000000,10800.000000,50211.477133,0.000000,8535.552712,58747.029844,84.339726,0.000000,0
2025-10-01,77190.167578,58635.918831,0.000000,17520.662700,14191.736787,5645.471381,10800.000000,10800.000000,48076.075450,0.000000,0.000000,48076.075450,96.082577,0.000000,0
2025-10-02,76719.786492,59479.899961,0.000000,17716.116586,14350.054434,4383.054689,10800.000000,10800.000000,48020.092630,0.000000,0.000000,48020.092630,76.809976,0.000000,0
2025-10-03,77492.834162,35694.573431,0.000000,10942.265363,8863.234944,25798.389313,10800.000000,10800.000000,36254.180224,0.000000,0.000000,36254.180224,152.878955,0.000000,0
2025-10-04,77033.768002,36343.041705,0.000000,9881.087093,8003.680546,21369.652725,10800.000000,10800.000000,37850.442486,0.000000,0.000000,37850.442486,120.779539,0.000000,0
2025-10-05,76725.506180,61298.396971,0.000000,18478.189499,14967.333494,3051.579900,10800.000000,10800.000000,48400.440745,0.000000,0.000000,48400.440745,62.754049,0.000000,0
2025-10-06,76447.132201,63263.030469,0.000000,19035.170964,15418.488481,1913.238738,10800.000000,10800.000000,48970.612392,0.000000,0.000000,48970.612392,48.232487,0.000000,0
2025-10-07,76355.416851,62939.827596,466.731450,19992.833790,16194.195370,1836.357626,10800.000000,10800.000000,48445.223904,0.000000,2467.754087,50912.977991,58.254326,0.000000,0
2025-10-08,75584.048338,62793.315191,84.991785,19478.786056,15777.816706,2698.841958,10800.000000,10800.000000,48112.178079,0.000000,434.574634,48546.752712,57.630580,0.000000,0
2025-10-09,74669.603880,62205.739656,132.503655,19836.147917,16067.279813,2809.393526,10800.000000,10800.000000,47115.838548,0.000000,686.831739,47802.670287,61.285195,0.000000,0
2025-10-10,73068.456017,37379.473226,0.000000,11174.396597,9051.261244,25912.726955,10800.000000,10800.000000,34475.649259,0.000000,0.000000,34475.649259,134.150603,0.000000,0
2025-10-11,73044.321617,37214.045835,0.000000,11345.193380,9189.606638,20952.145509,10800.000000,10800.000000,35500.740784,0.000000,0.000000,35500.740784,104.484758,0.000000,0
2025-10-12,72831.750160,63614.100881,167.800497,20942.943236,16963.784021,1287.786182,10800.000000,10800.000000,45619.871229,0.000000,900.206581,46520.077810,53.539837,0.000000,0
2025-10-13,72449.961446,63223.461522,0.000000,21451.295263,17375.549163,2120.320118,10800.000000,10800.000000,45396.719522,0.000000,0.000000,45396.719522,52.403748,0.000000,0
2025-10-14,72115.280747,64730.562686,1085.103022,21334.578735,17281.008775,988.266465,10800.000000,10800.000000,45387.842433,0.000000,5899.127740,51286.970173,62.478611,0.000000,0
2025-10-15,72378.574905,65937.528908,442.089199,23471.549759,19011.955305,0.000000,10800.000000,10800.000000,45356.889083,0.000000,2354.277270,47711.166353,63.497272,0.000000,0
2025-10-16,71618.895205,66840.619679,933.491524,22299.654310,18062.719991,570.703936,10800.000000,10800.000000,45598.948988,0.000000,4981.151176,50580.100164,79.398219,0.000000,0
2025-10-17,71873.789359,37950.423357,0.000000,11124.165273,9010.573871,19832.632638,10800.000000,10800.000000,35124.920870,0.000000,0.000000,35124.920870,85.171007,0.000000,0
2025-10-18,72272.878667,38329.069911,0.000000,12063.879951,9771.742761,19960.339452,10800.000000,10800.000000,34867.326173,0.000000,0.000000,34867.326173,88.528494,0.000000,0
2025-10-19,71381.975162,67443.560911,685.166364,22145.177853,17937.594061,35.420946,10800.000000,10800.000000,46104.510013,0.000000,3661.274530,49765.784543,74.295886,0.000000,0
2025-10-20,71617.353260,66728.308278,1767.191530,21340.618108,17285.900667,0.000000,10800.000000,10800.000000,45644.785858,0.000000,9688.667160,55333.453018,71.522280,0.000000,0
2025-10-21,71420.363211,68643.733239,1862.413514,21281.923146,17238.357748,0.000000,10800.000000,10800.000000,45924.527807,0.000000,10475.061194,56399.589001,89.233969,0.000000,0
2025-10-22,71543.219176,67332.415111,2301.921972,21470.738875,17391.298489,0.000000,10800.000000,10800.000000,45914.258137,0.000000,12991.800334,58906.058472,77.754507,0.000000,0
2025-10-23,71509.632313,66592.828470,1134.668676,21574.027980,17474.962664,248.934796,10800.000000,10800.000000,45225.747213,0.000000,6215.247123,51440.994336,75.613210,0.000000,0
2025-10-24,71664.239954,39275.053622,0.000000,10472.916641,8483.062479,18865.148746,10800.000000,10800.000000,35109.918394,0.000000,0.000000,35109.918394,73.848277,0.000000,0
2025-10-25,71679.817187,39237.986227,0.000000,10222.975104,8280.609834,17897.188226,10800.000000,10800.000000,34925.187293,0.000000,0.000000,34925.187293,70.026172,0.000000,0
2025-10-26,71643.343185,68138.615255,686.695628,22531.572976,18250.574111,0.000000,10800.000000,10800.000000,45966.329208,0.000000,3584.935456,49551.264664,70.863707,0.000000,0
2025-10-27,71978.654038,68036.967172,757.680154,24591.650186,19919.236650,569.652121,10800.000000,10800.000000,45570.227682,0.000000,4131.875628,49702.103310,69.614980,0.000000,0
2025-10-28,72172.225053,69213.473794,1150.758001,23114.789985,18722.979887,0.000000,10800.000000,10800.000000,46614.738156,0.000000,6260.939298,52875.677454,75.464794,0.000000,0
2025-10-29,72347.662508,70023.224032,3295.522418,21086.787637,17080.297986,0.000000,10800.000000,10800.000000,47103.452025,0.000000,19628.984888,66732.436913,93.795079,0.000000,0
2025-10-30,72735.317500,69022.094639,533.919550,22529.669847,18249.032576,487.559270,10800.000000,10800.000000,47485.451254,0.000000,2803.886477,50289.337731,74.564827,0.000000,0
2025-10-31,73567.897841,40607.724162,0.000000,12191.305516,9874.957468,14387.084047,10800.000000,10800.000000,36515.400026,0.000000,0.000000,36515.400026,65.950497,0.000000,0
2025-11-01,73111.218995,40147.801590,0.000000,10205.726563,8266.638516,15664.675112,10800.000000,10800.000000,35938.342520,0.000000,0.000000,35938.342520,61.730764,0.000000,0
2025-11-02,72730.016281,70637.851255,2222.348777,21388.505777,17324.689680,0.000000,10800.000000,10800.000000,47574.549619,0.000000,12633.540431,60208.090050,85.827712,0.000000,0
2025-11-03,73544.742938,71639.444727,2162.139407,22613.967658,18317.313803,0.000000,10800.000000,10800.000000,47897.793657,0.000000,13129.448926,61027.242583,90.790796,0.000000,0
2025-11-04,73563.641057,71036.991466,850.859859,22672.522596,18364.743303,0.000000,10800.000000,10800.000000,48244.343977,0.000000,4459.732406,52704.076382,67.534178,0.000000,0
2025-11-05,73941.246522,72139.256868,1943.721468,23183.990899,18779.032629,0.000000,10800.000000,10800.000000,48828.998208,0.000000,11351.776140,60180.774347,84.438864,0.000000,0
2025-11-06,74574.062779,72808.640023,2960.150051,23153.713278,18754.507755,0.000000,10800.000000,10800.000000,49448.202269,0.000000,17017.883731,66466.086001,103.222172,0.000000,0
2025-11-07,74921.577643,41223.192930,0.000000,11593.138211,9390.441951,15702.034887,10800.000000,10800.000000,37027.503735,0.000000,0.000000,37027.503735,73.750890,0.000000,0
2025-11-08,74713.294687,41016.850638,0.000000,10033.919243,8127.474587,15319.198882,10800.000000,10800.000000,37413.717291,0.000000,0.000000,37413.717291,65.144071,0.000000,0
2025-11-09,74940.090287,73081.706010,2853.244532,24148.070292,19559.936937,0.000000,10800.000000,10800.000000,49114.861475,0.000000,17287.693708,66402.555183,92.716020,0.000000,0
2025-11-10,75420.527744,73748.211918,4612.029041,23693.672925,19191.875069,0.000000,10800.000000,10800.000000,49858.117466,0.000000,27892.096318,77750.213784,112.032394,0.000000,0
2025-11-11,75618.902408,74014.164128,2280.352795,24923.669783,20188.172525,0.000000,10800.000000,10800.000000,49567.776633,0.000000,13361.859600,62929.636234,82.078934,0.000000,0
2025-11-12,75851.360693,73848.691457,1755.639990,24464.966817,19816.623122,0.000000,10800.000000,10800.000000,49746.370203,0.000000,9913.534470,59659.904672,84.364454,0.000000,0
2025-11-13,76161.803545,74427.396770,2206.604341,22305.946269,18067.816478,0.000000,10800.000000,10800.000000,50917.159112,0.000000,14075.882797,64993.041909,95.212463,0.000000,0
2025-11-14,76556.274687,42133.343837,0.000000,10164.609380,8233.333598,12603.612754,10800.000000,10800.000000,38496.035999,0.000000,0.000000,38496.035999,66.148123,0.000000,0
2025-11-15,76533.985636,41760.887776,0.000000,10759.355645,8715.078072,11504.723286,10800.000000,10800.000000,38860.612711,0.000000,0.000000,38860.612711,64.949437,0.000000,0
2025-11-16,76510.325781,75020.462002,3754.860223,22846.199172,18505.421329,0.000000,10800.000000,10800.000000,50876.219034,0.000000,22173.711154,73049.930188,101.055614,0.000000,0
2025-11-17,77268.494513,75614.335660,1776.983216,24713.497595,20017.933052,0.000000,10800.000000,10800.000000,51201.802525,0.000000,10019.108519,61220.911044,94.930550,0.000000,0
2025-11-18,77689.586258,76193.611523,3107.060345,23211.158101,18801.038061,0.000000,10800.000000,10800.000000,51971.421764,0.000000,19209.023349,71180.445113,96.361622,0.000000,0
2025-11-19,77848.728392,76813.191025,2899.647606,22865.931738,18521.404708,0.000000,10800.000000,10800.000000,52972.839645,0.000000,16739.175718,69712.015363,96.400131,0.000000,0
2025-11-20,78583.306515,77183.562615,2127.423194,23778.472502,19260.562726,0.000000,10800.000000,10800.000000,52495.892170,0.000000,13707.316584,66203.208754,97.825838,0.000000,0
2025-11-21,79143.464611,42457.858656,0.000000,10459.639184,8472.307739,11606.143144,10800.000000,10800.000000,40255.039376,0.000000,0.000000,40255.039376,60.751506,0.000000,0
2025-11-22,79224.709521,44200.956182,0.000000,11310.649726,9161.626278,11832.103250,10800.000000,10800.000000,40739.155809,0.000000,0.000000,40739.155809,62.096490,0.000000,0
2025-11-23,78781.849993,77615.761177,2093.434182,23563.679351,19086.580275,0.000000,10800.000000,10800.000000,53122.779855,0.000000,11965.368191,65088.148047,91.314090,0.000000,0
2025-11-24,79331.970812,78191.894333,535.812255,24030.330994,19464.568105,0.000000,10800.000000,10800.000000,53473.312286,0.000000,3287.725460,56761.037746,81.589239,0.000000,0
2025-11-25,79583.861979,78454.213282,1873.969145,21892.220857,17732.698894,0.000000,10800.000000,10800.000000,53675.417836,0.000000,11193.686644,64869.104480,88.288113,0.000000,0
2025-11-26,80230.520556,78672.910820,2394.910604,22685.023889,18374.869350,0.000000,10800.000000,10800.000000,54789.806371,0.000000,14549.137737,69338.944108,92.030018,0.000000,0
2025-11-27,80578.221201,78962.054842,1095.487430,22508.681797,18232.032256,0.000000,10800.000000,10800.000000,55045.746579,0.000000,7050.250483,62095.997062,91.526088,0.000000,0
2025-11-28,81035.178434,43217.788999,0.000000,9899.326783,8018.454694,10415.678361,10800.000000,10800.000000,41393.548150,0.000000,0.000000,41393.548150,65.160898,0.000000,0
2025-11-29,81630.304736,43888.690629,0.000000,11472.821752,9292.985619,6779.404396,10800.000000,10800.000000,42403.957198,0.000000,0.000000,42403.957198,86.325114,0.000000,0
2025-11-30,80868.483498,79650.252672,4623.096075,21202.740170,17174.219537,0.000000,10800.000000,10800.000000,55612.282954,0.000000,29137.316283,84749.599237,108.288469,0.000000,0
2025-12-01,81387.034702,81140.190588,9293.149882,21760.067041,17625.654304,0.000000,10800.000000,10800.000000,58430.223848,0.000000,64440.283591,122870.507439,141.639528,0.000000,0
2025-12-02,81984.494371,81857.298635,10711.413235,20688.957476,16758.055556,0.000000,10800.000000,10800.000000,59839.682323,0.000000,75302.802377,135142.484699,155.284530,0.000000,0
2025-12-03,82712.760615,82542.302157,8725.910759,21607.707126,17502.242772,0.000000,10800.000000,10800.000000,60055.338462,0.000000,60643.011962,120698.350425,139.950318,0.000000,0
2025-12-04,83240.535072,82735.017004,8128.829367,21540.197998,17447.560378,0.000000,10800.000000,10800.000000,60182.507813,0.000000,55991.972346,116174.480159,139.544454,0.000000,0
2025-12-05,84079.986124,48343.818584,0.000000,11469.776307,9290.518808,4852.933400,10800.000000,10800.000000,46195.180037,0.000000,0.000000,46195.180037,80.165353,0.000000,0
2025-12-06,83963.990343,50198.721337,0.000000,11445.653159,9270.979059,4359.416421,10800.000000,10800.000000,47236.360646,0.000000,0.000000,47236.360646,89.269624,0.000000,0
2025-12-07,83747.138539,83487.245422,8383.264741,22199.099540,17981.270628,0.000000,10800.000000,10800.000000,60740.524944,0.000000,59189.101330,119929.626273,134.454307,0.000000,0
2025-12-08,84114.074630,83601.419605,8191.571778,20767.264540,16821.484278,0.000000,10800.000000,10800.000000,61224.305433,0.000000,58011.013465,119235.318897,130.985518,0.000000,0
2025-12-09,84849.798971,84476.831332,7021.495029,21630.905762,17521.033668,0.000000,10800.000000,10800.000000,61198.255027,0.000000,49127.850827,110326.105854,128.102730,0.000000,0
2025-12-10,86028.032560,85856.576725,6858.023292,22773.587096,18446.605548,0.000000,10800.000000,10800.000000,63102.652315,0.000000,49239.606338,112342.258653,130.563815,0.000000,0
2025-12-11,86457.447545,85902.115696,4244.463163,22028.021899,17842.697738,0.000000,10800.000000,10800.000000,62274.585785,0.000000,29831.619769,92106.205554,111.285484,0.000000,0
2025-12-12,87624.426322,49138.148646,0.000000,10457.814014,8470.829352,3436.750500,10800.000000,10800.000000,49479.917601,0.000000,0.000000,49479.917601,80.223573,0.000000,0
2025-12-13,87741.004107,49474.640539,0.000000,11428.418011,9257.018589,3504.707733,10800.000000,10800.000000,49672.333011,0.000000,0.000000,49672.333011,76.392808,0.000000,0
2025-12-14,87368.344865,86988.891049,6210.622116,23267.322974,18846.531609,0.000000,10800.000000,10800.000000,64438.121717,0.000000,44794.737413,109232.859130,122.173250,0.000000,0
2025-12-15,88140.999943,87622.588121,5883.311248,21243.902107,17207.560707,0.000000,10800.000000,10800.000000,65318.403852,0.000000,41946.934669,107265.338521,125.415606,0.000000,0
2025-12-16,89933.564305,89571.939479,4339.570202,23649.570248,19156.151901,0.000000,10800.000000,10800.000000,66365.185245,0.000000,30291.251740,96656.436984,121.815977,0.000000,0
2025-12-17,91571.422764,91258.124341,1449.108163,23765.186506,19249.801070,0.000000,10800.000000,10800.000000,68062.280074,0.000000,9716.049725,77778.329800,111.537641,0.000000,0
2025-12-18,92940.416739,90918.273642,1315.721873,25619.623928,20751.895382,0.000000,10800.000000,10800.000000,68561.328392,0.000000,9116.045708,77677.374100,102.965056,0.000000,0
2025-12-19,94047.664633,49461.504157,0.000000,10508.210580,8511.650570,4556.552847,10800.000000,10800.000000,53904.619145,0.000000,0.000000,53904.619145,58.998418,0.000000,0
2025-12-20,93776.397056,49742.453228,0.000000,10286.004811,8331.663897,4931.760064,10800.000000,10800.000000,53015.264071,0.000000,0.000000,53015.264071,57.221176,0.000000,0
2025-12-21,93431.359273,92701.058455,1004.870205,24569.193640,19901.046848,0.000000,10800.000000,10800.000000,69657.917997,0.000000,6713.067864,76370.985862,108.103555,0.000000,0
2025-12-22,94023.133213,93502.751789,258.354223,25387.783833,20564.104904,0.000000,10800.000000,10800.000000,70896.341642,0.000000,1796.688293,72693.029935,105.120779,0.000000,0
2025-12-23,95012.339425,92283.953754,0.000000,26451.901148,21426.039930,0.000000,10800.000000,10800.000000,70867.165579,0.000000,0.000000,70867.165579,87.889764,0.000000,0
2025-12-24,95094.756936,92592.876457,7.994671,24980.588499,20234.276684,0.000000,10800.000000,10800.000000,70855.469369,0.000000,61.598938,70917.068307,89.235000,0.000000,0
2025-12-25,95787.339510,92711.105588,0.000000,25782.405564,20883.748507,0.000000,10800.000000,10800.000000,71413.682740,0.000000,0.000000,71413.682740,90.371067,0.000000,0
2025-12-26,96392.229175,49745.608405,0.000000,11057.416959,8956.507737,4637.076750,10800.000000,10800.000000,54781.918956,0.000000,0.000000,54781.918956,59.853148,0.000000,0
2025-12-27,96859.393962,50036.573707,0.000000,13008.230296,10536.666540,4226.200883,10800.000000,10800.000000,54526.859531,0.000000,0.000000,54526.859531,55.709794,0.000000,0
